city,r_name,username,text,address,star,src,time,friend_count,review_count,photo_count
Los Angeles,Bottega Louie,Julie P.,"Such a beautiful, delicious, expensive place.  But I would go every day if I could.","North Hollywood, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/7EwYe0fEA_xN03hAXqS8Ag/60s.jpg,12/5/2015,82,3,
Los Angeles,Bottega Louie,Lauren M.,"*must order dinner before dessert *must order dinner before dessert  Glances towards the hundreds of decadent desserts behind window. Loses focus and orders $14 chocolate pie thing.Came here with a few friends for a tapas style dinner. Portobello fries are a must! Everything we ordered was amazing. Even the iced tea was special. Came with a side of lemon, lime and orange slices. As well as simple syrup for sweetener. Awesome! We ordered 4 macaroons and a chocolate tart! All delicious! Caramel sea salt was the table favorite. The restaurant itself is super pretty. Simple decor. Very Parisian.Can't wait to come back next time I'm in LA :)","Cedar Park, TX",5.0,https://s3-media0.fl.yelpcdn.com/photo/qgc9kgX9tckcNwFzQooFMg/60s.jpg,12/4/2015,0,3,2
Los Angeles,Bottega Louie,Dina L.,"Excellent Service, and super friendly crew! Love, Love, Love!!!","Costa Mesa, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/IQB5KyBDdvYnO0nIE4-BxQ/60s.jpg,12/4/2015,0,15,40
Los Angeles,Bottega Louie,Kayfliisosa S.,Great place,"Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/8Zk5xY99EKFbJ2VHtVte3Q/60s.jpg,12/4/2015,224,3,
Los Angeles,Bottega Louie,Xiomara P.,Amazing food & Environment in Downtown!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/yoVYr98iuRjxJeQC89GIZA/60s.jpg,12/3/2015,1,30,10
Los Angeles,Bottega Louie,Cristopher P.,"The macrons are out of this world. I love the vibe here, its so cool!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/2/2015,0,4,
Los Angeles,Bottega Louie,Anthony S.,"If you have not been yet, go what do I say, RUN!!!!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/CjRTQ-l9DJPD_WCHpmxIRQ/60s.jpg,12/2/2015,13,7,
Los Angeles,Bottega Louie,Michael W.,Best resturant,"Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/30/2015,2,3,
Los Angeles,Bottega Louie,Ynez V.,Delicious! The candy is also eye candy-there are so many wonderful colors! Great cornerstone of the DT revolution!,"Topanga Canyon, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/yKszm0hk7cQ48S8nC5HsRQ/60s.jpg,11/28/2015,1,16,
Los Angeles,Bottega Louie,AJ M.,"awesome place, cant go wrong here.","Torrance, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/27/2015,0,10,1
Los Angeles,Bottega Louie,Angel G.,grwat,"Granada Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/25/2015,0,1,
Los Angeles,Bottega Louie,Barry A.,"I bought my bed from Ken last year. After price comparing at Sit n Sleep, Mattress Store etc. I learned that I could not get into a Simmons for less than $800 with the exception of  Ken. He did his magic and made it happen. Yay! Being on a beer budget I could not be happier. Recently I went back to Ken to order the Steel bed frame with slats. Home Depot offers the Queen size for $150. Ken offered me his unit that has twice the strength, weight, and steel as HD's model. Since it was  a floor model, Ken's wife knocked the price down from to $300 to $100 . I was so elated. I sent a few of my friends there too. They all gave me 'hi five's' ! ","Santa Monica, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/-QXGUjc7t9EgXg01Vv8CBw/60s.jpg,11/24/2015,29,3,
Los Angeles,Bottega Louie,Gene H.,"I highly recommend CPHAC as I found the staff competent and highly qualified. The experience started with Little Jose who came to inspect and repair my parents furnace. He said he could repair the bad ignition control but due to the age of the furnace and safety concerns he suggested speaking with Doug, System Advisor. Doug came out the next day and left a proposal for us to consider. Very professional and didn't use any pressure to close the deal. After he left I compared pricing with competitors and although CPHAC was not the cheapest I felt confident that they would provide the best service partly because they have been in business since 1963 and I couldn't find any disqualifying reviews. Noel and Jerry came out in a couple of days to install the Carrier furnace within the estimated time frame. They prepped the area where the furnace was to be installed and when finished left their work area spotless.  Supervisor Ross followed up to make sure that we were happy with their service. The answer was yes!","West Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/ZSYrpjploG6yeVhFJiJ1Cg/60s.jpg,11/24/2015,0,4,
Los Angeles,Bottega Louie,Chelsea R.,love it! macarons are the best!,"North Hollywood, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/24/2015,0,3,
Los Angeles,Bottega Louie,Jason C.,"Great desserts, will definetly use to cater my next event!!","North Hollywood, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/24/2015,0,4,
Los Angeles,Bottega Louie,Joeseph R.,People these reviews are spot on! One word: amazing!! Will go again thats for sure!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/24/2015,0,5,
Los Angeles,Bottega Louie,Maurizio P.,Great place! Great food! It is kind of pricey but worthy..,"West Hollywood, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/bnfnXKuXjD8fKmfqOf3b5g/60s.jpg,11/23/2015,847,7,3
Los Angeles,Bottega Louie,Ann P.,um yum,"Santa Monica, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/23/2015,0,2,
Los Angeles,Bottega Louie,Joy C.,Amazing pizza and bakery!!!!,"WOODLAND HLS, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/22/2015,10,3,
Los Angeles,Bottega Louie,Jeff W.,taste so good!!,"Vancouver, WA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/21/2015,4,1,
Los Angeles,Bottega Louie,Sissy S.,"Great food, great atmosphere and beautiful pastries. Main dining room can be a little loud, but I love this place whether it is for a quick pizza or full-on dinner. L.A. needs more restaurants like this. Sophisticated, good food, and not twee and precious.","Studio City, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/21/2015,42,24,
Los Angeles,Bottega Louie,Candace M.,"Amazing. Absolutely the best place to sit and have lunch some afternoon. Sit and listen to the bustle, the view with all those windows is panoramically gorgeous. Get lunch, get macaroons, you won't be disappointed. It might even be epic.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/21/2015,3,8,1
Los Angeles,Bottega Louie,Corey K.,All American burger... Wow.Be sting... Wow.Service... Wow.,"Rancho Palos Verdes, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/20/2015,0,8,3
Los Angeles,Bottega Louie,Todd C.,Great food little pricy. Weekend brunch is the best.  Pizza made fresh using wood burning oven and save room for desert.,"Walnut, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/19/2015,0,4,
Los Angeles,Bottega Louie,Desiree G.,the earl grey are SPLENDID,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/o-qRq0zkyyR4qseLk-0OWg/60s.jpg,11/18/2015,7,50,1
Los Angeles,Bottega Louie,Elizabeth G.,Definite favorite in DTLA!!!,"Hermosa Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/18/2015,9,8,
Los Angeles,Bottega Louie,Sylvia S.,"I don't have much of a sweet tooth, but this place will make you develop one. The desserts are out of this world. Once for a party we got a whole bunch of those mini desserts, tried them all and couldn't decide which one was the best  - they are all good. A colleague of mine use dot live not to far and he would bring pastries to the office on special occasions. Apricot pastry and raspberry napoleon are my favorites.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/yeww4g5-IVN5zN2hVdkiNw/60s.jpg,11/17/2015,3,16,6
Los Angeles,Bottega Louie,Nicole K.,"This place is reliably good. My favorite is the Louis salad with shrimp and the maichon chicken salad which had a citrus dressing. They recently added a Niçoise salad to the menu which was a typical Niçoise salad but a really great typical Niçoise salad. As you can tell I really like salad but the burger is amazing too. I have probably tried every pizza they have but my favorite is the burrata. Pizza is huge so keep that in mind. The burrata small plate is really creamy and delicious. I'm not a fan of the portabella fries because I don't like fried food and I don't like mayonnaise sauces but everyone else liked them. The crab cakes are great for crab cakes but I like the other stuff more. Meatballs were also great for meat balls. Brunch is also good here . Only negative is really how noisy it isakes it hard to have a conversation. But the dining room is so beautiful prices so reasonable, service and food are great so it definitely deserves 5 stars.","Encino, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/B9hEaWKh8dPduNzQMMqJ0A/60s.jpg,11/16/2015,311,93,10
Los Angeles,Bottega Louie,Danny O.,pretty patties,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/cAxMJEP5bTupNV85rOLkKA/60s.jpg,11/16/2015,0,17,
Los Angeles,Bottega Louie,Jo Ann F.,"Movement arts physical therapy in Westlake VIllage, California","West Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/16/2015,0,2,
Los Angeles,Bottega Louie,Jack J.,"Delicious food, great stuff and service","Culver City, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/14/2015,0,9,12
Los Angeles,Bottega Louie,J.C. G.,"This place should be way more expensive than it is, great food, great atmosphere.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/H-UZ2XnnBBF9IEjvxTj_vw/60s.jpg,11/13/2015,0,6,
Los Angeles,Bottega Louie,Mayra C.,Love this place. Super cute for lunch dates,"Valencia, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/vJPyjEa5U5d_OuS79MunpQ/60s.jpg,11/13/2015,984,35,14
Los Angeles,Bottega Louie,Pamela L.,"When you call, they will give you the earliest appointment needed for the inspection, courteous with good phone manner. They provide very detailed, clear, and easy to understand report.  Report is ready the same day.  I am totally satisfied with their work.  I have been using this company for more than ten years.","Alhambra, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/12/2015,0,3,40
Los Angeles,Bottega Louie,Onell L.,"Although a bit bougie, the food was great and the desserts were awesome.  I will be returning next time I am in town.  Make sure you're dressed or else you'll stick out like a sore thumb!","Winter Park, FL",5.0,https://s3-media0.fl.yelpcdn.com/photo/KPPYt8HTkarRrI5Ehftxtw/60s.jpg,11/12/2015,73,27,20
Los Angeles,Bottega Louie,Ava F.,The best lasagna and chocolate souffle !,"Glendale, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/00sfd6vJ_DHhqBwLmLfkAw/60s.jpg,11/11/2015,105,4,
Los Angeles,Bottega Louie,Kendra W.,"I've been here so many times but had not left a review, so here it goes.  LOVE THIS PLACE!  It has a very New York vibe.  The food is really good and my favorite are the portobello fries! Obviously their desserts are amazing and I suggest you try them all.  I'm a custard type of girl so I love love love the butterscotch budino. Yes, absolutely a must eat and a must experience vibe!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/11/2015,0,1,
Los Angeles,Bottega Louie,Hannah S.,Awesome experience.Fully satisfied with the services and will recommend it A+,"New York, NY",5.0,https://s3-media0.fl.yelpcdn.com/photo/2L891mPxy_HlAchuxJK97w/60s.jpg,11/10/2015,0,6,
Los Angeles,Bottega Louie,Nana C.,Amazing food and customer service! Great for dates and spending time with family and friends! Fabulous interior.,"Glendale, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/mFC-70laC2P8UFmEkKY8tg/60s.jpg,11/10/2015,23,2,
Los Angeles,Bottega Louie,Michael J.,"great food, friendly staff and reasonably priced for the quality.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/OBiEd2o8cKWc1nDy7bMQPg/60s.jpg,11/10/2015,0,10,
Los Angeles,Bottega Louie,Ib B.,"very nice and professional service, sam , really nice to do business with","Laytonville, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/10/2015,0,2,
Los Angeles,Bottega Louie,Enss M.,Every time I go here the experience is the same.....fantastic!!! I highly recommend..period...nothing else to say...its that good...,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/17y7PdRzAVEuHpcMs2VRcg/60s.jpg,11/10/2015,1109,4,9
Los Angeles,Bottega Louie,Bina A.,"Went in to honor & celebrate my late Dad and everything was FAN-TAST-TIC!!! Sunday brunch, mimosas and gorgeous staff... just the way my Dad would have loved it.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/HzYp7LlWhYx4MVtaltXhHg/60s.jpg,11/9/2015,0,5,
Los Angeles,Bottega Louie,Maria C.,Amazing food!,"North Hollywood, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/7/2015,1,5,
Los Angeles,Bottega Louie,Cooper G.,"this place is awesome. crazy noisy but the servic is good and the food is one of a kind. excellent place to bring a lady you would like to impress!! really, any reason is good enough to come here.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/yWT5SUiGgOYx8tkbZyTAnw/60s.jpg,11/7/2015,0,3,
Los Angeles,Bottega Louie,Hyun L.,"Cute place!  Kind of looks like a wedding bakery on the outside, but when you go in, it's all gorgeousness.  Yummy too.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/4/2015,0,4,
Los Angeles,Bottega Louie,Samantha S.,"Had lunch here with some co-workers recently.  Really Great Food + pleasant  atmosphere, especially for the lunch time scene!  I've already recommended it to several friends and will be back.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/4/2015,0,1,
Los Angeles,Bottega Louie,Su C.,cool I like it.,"Sparks, NV",5.0,https://s3-media0.fl.yelpcdn.com/photo/l-I16roAV6ddWmrpYm-b4Q/60s.jpg,11/4/2015,20,5,
Los Angeles,Bottega Louie,William S.,Great staff great food great atmosphere - one of my favorites downtown,"Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/GrcCeohVY_Ns_J_cmxrD-Q/60s.jpg,11/3/2015,266,78,8
Los Angeles,Bottega Louie,Gloria S.,"My FAVORITE not-so-hidden little gem in DTLA. Aside from the desserts, I love the chopped salad. So yummy! Staff is as friendly and accommodating as they can be (considering how busy they get). No reservations during lunch which is disappointing but not a deal breaker by any means,","Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/c2dMG-Tbxe7hQJCCf9Kwnw/60s.jpg,11/3/2015,12,2,
Los Angeles,Bottega Louie,Paul S.,"This place is beautiful. I came here for the macarons because I heard about how great they were from a friend and I'm happy I came. Hell, I used to get them from Trader Joe's, but I won't anymore!","Playa Vista, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/QC8KkLfjqC9OKHrFnjjBZA/60s.jpg,11/3/2015,0,5,
Los Angeles,Bottega Louie,Lisa K.,Amazing!!!!,"Encino, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/ntXVavfhKnmUPXc6Am6Xiw/60s.jpg,11/3/2015,10,15,
Los Angeles,Bottega Louie,Reeses S.,Absolutely delicious. A little noisy but I really enjoyed it. Will go back soon!,"Granada Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/2/2015,0,2,
Los Angeles,Bottega Louie,Emily R.,"The food amazingggggg! Macarons.....AMAZING!! And the vibe is so classy and upscale, it makes me feel like a princess with all of that beautiful white marble! Love it here","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/2/2015,1,6,
